region,region_type,province,latitude,longitude,year,month,date_month,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,weather_source,rainfall_lag_1,rainfall_lag_2,humidity_lag_1,temperature_lag_1,temperature_lag_2
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,5,2020-05-01,28.1,31.22,26.03,84.29,5.62,NASA_POWER,6.87,10.8,83.46,27.98,27.72
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,6,2020-06-01,27.63,30.46,25.19,83.37,2.08,NASA_POWER,5.62,6.87,84.29,28.1,27.98
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,7,2020-07-01,27.16,30.0,23.89,81.58,2.79,NASA_POWER,2.08,5.62,83.37,27.63,28.1
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,8,2020-08-01,27.19,30.56,23.8,82.07,1.8,NASA_POWER,2.79,2.08,81.58,27.16,27.63
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,9,2020-09-01,27.67,31.15,24.78,79.39,3.87,NASA_POWER,1.8,2.79,82.07,27.19,27.16
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,10,2020-10-01,27.69,31.38,25.34,81.25,6.64,NASA_POWER,3.87,1.8,79.39,27.67,27.19
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,11,2020-11-01,27.85,31.59,24.93,81.3,7.96,NASA_POWER,6.64,3.87,81.25,27.69,27.67
KOTA TANGERANG,kota,BANTEN,-6.1783,106.6319,2020,12,2020-12-01,26.95,30.34,24.6,85.2,7.41,NASA_POWER,7.96,6.64,81.3,27.85,27.69
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,1,2015-01-01,23.86,28.61,20.12,89.11,11.31,NASA_POWER,11.31,11.31,89.11,23.86,23.86
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,2,2015-02-01,24.01,29.2,19.21,89.4,17.33,NASA_POWER,11.31,17.33,89.11,23.86,24.01
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,3,2015-03-01,24.3,30.54,20.59,88.64,10.25,NASA_POWER,17.33,11.31,89.4,24.01,23.86
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,4,2015-04-01,24.69,29.99,20.75,88.38,7.11,NASA_POWER,10.25,17.33,88.64,24.3,24.01
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,5,2015-05-01,24.78,29.95,18.89,86.63,3.96,NASA_POWER,7.11,10.25,88.38,24.69,24.3
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,6,2015-06-01,24.48,29.95,18.2,84.27,1.13,NASA_POWER,3.96,7.11,86.63,24.78,24.69
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,7,2015-07-01,23.88,29.61,18.06,83.93,0.3,NASA_POWER,1.13,3.96,84.27,24.48,24.78
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,8,2015-08-01,24.28,30.74,17.09,80.53,0.53,NASA_POWER,0.3,1.13,83.93,23.88,24.48
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,9,2015-09-01,25.19,32.72,17.85,74.79,0.31,NASA_POWER,0.53,0.3,80.53,24.28,23.88
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,10,2015-10-01,26.7,35.17,19.81,70.0,0.59,NASA_POWER,0.31,0.53,74.79,25.19,24.28
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,11,2015-11-01,26.38,35.33,21.3,79.21,8.41,NASA_POWER,0.59,0.31,70.0,26.7,25.19
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2015,12,2015-12-01,25.32,31.26,20.32,84.53,8.89,NASA_POWER,8.41,0.59,79.21,26.38,26.7
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,1,2016-01-01,25.6,31.88,21.2,84.92,8.56,NASA_POWER,8.89,8.41,84.53,25.32,26.38
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,2,2016-02-01,24.97,30.81,21.55,88.53,15.57,NASA_POWER,8.56,8.89,84.92,25.6,25.32
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,3,2016-03-01,25.57,30.52,22.15,88.94,11.63,NASA_POWER,15.57,8.56,88.53,24.97,25.6
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,4,2016-04-01,25.52,30.91,21.71,88.63,10.58,NASA_POWER,11.63,15.57,88.94,25.57,24.97
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,5,2016-05-01,25.5,30.56,21.78,88.39,5.92,NASA_POWER,10.58,11.63,88.63,25.52,25.57
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,6,2016-06-01,24.97,29.85,20.6,86.24,5.41,NASA_POWER,5.92,10.58,88.39,25.5,25.52
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,7,2016-07-01,24.8,29.87,19.8,87.07,5.94,NASA_POWER,5.41,5.92,86.24,24.97,25.5
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,8,2016-08-01,24.8,30.63,18.98,83.58,4.55,NASA_POWER,5.94,5.41,87.07,24.8,24.97
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,9,2016-09-01,24.98,30.35,20.97,86.43,8.83,NASA_POWER,4.55,5.94,83.58,24.8,24.8
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,10,2016-10-01,24.5,30.31,20.7,88.32,10.33,NASA_POWER,8.83,4.55,86.43,24.98,24.8
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,11,2016-11-01,24.76,29.0,21.14,88.09,9.93,NASA_POWER,10.33,8.83,88.32,24.5,24.98
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2016,12,2016-12-01,24.3,29.6,20.56,88.33,4.31,NASA_POWER,9.93,10.33,88.09,24.76,24.5
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,1,2017-01-01,24.12,29.97,20.49,89.29,8.71,NASA_POWER,4.31,9.93,88.33,24.3,24.76
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,2,2017-02-01,24.09,29.21,20.59,90.55,16.48,NASA_POWER,8.71,4.31,89.29,24.12,24.3
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,3,2017-03-01,24.5,29.8,20.66,88.12,8.86,NASA_POWER,16.48,8.71,90.55,24.09,24.12
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,4,2017-04-01,24.83,29.62,20.8,88.92,8.93,NASA_POWER,8.86,16.48,88.12,24.5,24.09
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,5,2017-05-01,25.29,30.43,19.49,86.61,5.74,NASA_POWER,8.93,8.86,88.92,24.83,24.5
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,6,2017-06-01,24.54,30.02,20.18,87.51,4.55,NASA_POWER,5.74,8.93,86.61,25.29,24.83
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,7,2017-07-01,24.45,30.01,17.87,84.76,2.51,NASA_POWER,4.55,5.74,87.51,24.54,25.29
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,8,2017-08-01,24.31,30.52,17.66,81.86,0.77,NASA_POWER,2.51,4.55,84.76,24.45,24.54
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,9,2017-09-01,25.22,31.73,18.94,79.77,2.83,NASA_POWER,0.77,2.51,81.86,24.31,24.45
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,10,2017-10-01,25.51,31.59,21.34,84.52,9.49,NASA_POWER,2.83,0.77,79.77,25.22,24.31
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,11,2017-11-01,25.16,31.39,20.73,85.54,12.4,NASA_POWER,9.49,2.83,84.52,25.51,25.22
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2017,12,2017-12-01,24.44,30.7,20.37,87.89,7.52,NASA_POWER,12.4,9.49,85.54,25.16,25.51
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,1,2018-01-01,24.16,29.76,20.38,88.89,6.6,NASA_POWER,7.52,12.4,87.89,24.44,25.16
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,2,2018-02-01,24.11,28.81,19.72,89.71,15.15,NASA_POWER,6.6,7.52,88.89,24.16,24.44
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,3,2018-03-01,24.73,30.31,20.54,87.23,10.21,NASA_POWER,15.15,6.6,89.71,24.11,24.16
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,4,2018-04-01,25.22,30.64,20.45,87.19,7.16,NASA_POWER,10.21,15.15,87.23,24.73,24.11
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,5,2018-05-01,25.13,30.41,19.8,85.64,2.64,NASA_POWER,7.16,10.21,87.19,25.22,24.73
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,6,2018-06-01,24.87,30.09,19.53,84.77,2.33,NASA_POWER,2.64,7.16,85.64,25.13,25.22
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,7,2018-07-01,23.94,29.86,16.16,79.46,0.13,NASA_POWER,2.33,2.64,84.77,24.87,25.13
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,8,2018-08-01,24.19,30.59,16.84,78.76,0.87,NASA_POWER,0.13,2.33,79.46,23.94,24.87
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,9,2018-09-01,25.12,31.72,18.56,77.04,2.48,NASA_POWER,0.87,0.13,78.76,24.19,23.94
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,10,2018-10-01,26.23,32.99,21.25,77.16,4.64,NASA_POWER,2.48,0.87,77.04,25.12,24.19
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,11,2018-11-01,25.47,32.86,21.49,84.0,8.45,NASA_POWER,4.64,2.48,77.16,26.23,25.12
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2018,12,2018-12-01,25.06,30.5,20.36,85.14,8.68,NASA_POWER,8.45,4.64,84.0,25.47,26.23
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,1,2019-01-01,24.69,30.84,20.76,87.78,12.62,NASA_POWER,8.68,8.45,85.14,25.06,25.47
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,2,2019-02-01,25.15,30.34,21.39,87.14,11.46,NASA_POWER,12.62,8.68,87.78,24.69,25.06
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,3,2019-03-01,24.82,30.33,20.33,86.76,8.1,NASA_POWER,11.46,12.62,87.14,25.15,24.69
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,4,2019-04-01,25.59,30.73,21.23,87.9,10.32,NASA_POWER,8.1,11.46,86.76,24.82,25.15
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,5,2019-05-01,25.45,30.24,20.52,85.84,6.44,NASA_POWER,10.32,8.1,87.9,25.59,24.82
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,6,2019-06-01,24.58,30.26,18.3,82.47,1.29,NASA_POWER,6.44,10.32,85.84,25.45,25.59
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,7,2019-07-01,23.92,30.2,16.78,81.69,0.68,NASA_POWER,1.29,6.44,82.47,24.58,25.45
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,8,2019-08-01,23.98,30.4,16.97,78.64,0.47,NASA_POWER,0.68,1.29,81.69,23.92,24.58
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,9,2019-09-01,25.17,32.81,17.06,74.04,0.25,NASA_POWER,0.47,0.68,78.64,23.98,23.92
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,10,2019-10-01,26.7,35.04,19.47,71.72,2.06,NASA_POWER,0.25,0.47,74.04,25.17,23.98
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,11,2019-11-01,26.43,34.07,20.48,76.56,5.44,NASA_POWER,2.06,0.25,71.72,26.7,25.17
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2019,12,2019-12-01,25.98,32.39,21.75,82.58,10.71,NASA_POWER,5.44,2.06,76.56,26.43,26.7
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,1,2020-01-01,25.24,31.22,20.83,86.82,12.47,NASA_POWER,10.71,5.44,82.58,25.98,26.43
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,2,2020-02-01,24.94,30.44,21.4,89.33,20.87,NASA_POWER,12.47,10.71,86.82,25.24,25.98
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,3,2020-03-01,25.19,29.83,21.68,89.12,14.66,NASA_POWER,20.87,12.47,89.33,24.94,25.24
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,4,2020-04-01,25.34,30.62,20.97,88.37,8.59,NASA_POWER,14.66,20.87,89.12,25.19,24.94
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,5,2020-05-01,25.44,30.29,21.88,89.1,7.52,NASA_POWER,8.59,14.66,88.37,25.34,25.19
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,6,2020-06-01,24.92,29.71,20.36,87.83,2.35,NASA_POWER,7.52,8.59,89.1,25.44,25.34
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,7,2020-07-01,24.54,29.63,18.69,84.78,2.88,NASA_POWER,2.35,7.52,87.83,24.92,25.44
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,8,2020-08-01,24.92,30.95,18.3,83.91,1.84,NASA_POWER,2.88,2.35,84.78,24.54,24.92
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,9,2020-09-01,25.18,30.68,19.76,82.75,4.99,NASA_POWER,1.84,2.88,83.91,24.92,24.54
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,10,2020-10-01,25.14,31.29,21.45,86.05,9.87,NASA_POWER,4.99,1.84,82.75,25.18,24.92
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,11,2020-11-01,25.23,31.36,21.17,85.88,6.78,NASA_POWER,9.87,4.99,86.05,25.14,25.18
KOTA TANGERANG SELATAN,kota,BANTEN,-6.2886,106.7179,2020,12,2020-12-01,24.24,29.08,20.89,89.07,7.38,NASA_POWER,6.78,9.87,85.88,25.23,25.14
